Năm,Bang,Bệnh,Số người chết,Dân số,Số lượng sinh,Tổng người chết
2023,Northern Territory,"Fire, heat, and hot substances",0,257915,3316,1253
2023,Northern Territory,HIV/AIDS,0,257915,3316,1253
2023,Northern Territory,Interpersonal violence,3,257915,3316,1253
2023,Northern Territory,Lower respiratory infections,20,257915,3316,1253
2023,Northern Territory,Malaria,0,257915,3316,1253
2023,Northern Territory,Maternal disorders,1,257915,3316,1253
2023,Northern Territory,Meningitis,0,257915,3316,1253
2023,Northern Territory,Neonatal disorders,6,257915,3316,1253
2023,Northern Territory,Neoplasms,366,257915,3316,1253
2023,Northern Territory,Nutritional deficiencies,1,257915,3316,1253
2023,Northern Territory,Parkinson's disease,19,257915,3316,1253
2023,Northern Territory,Poisonings,11,257915,3316,1253
2023,Northern Territory,Protein-energy malnutrition,1,257915,3316,1253
2023,Northern Territory,Road injuries,13,257915,3316,1253
2023,Northern Territory,Self-harm,26,257915,3316,1253
2023,Northern Territory,Terrorism (deaths),0,257915,3316,1253
2023,Northern Territory,Tuberculosis,0,257915,3316,1253
2023,Queensland,Acute hepatitis,30,5467118,58458,36622
2023,Queensland,Alcohol use disorders,100,5467118,58458,36622
2023,Queensland,Alzheimer's disease and other dementias,995,5467118,58458,36622
2023,Queensland,Cardiovascular diseases,8515,5467118,58458,36622
2023,Queensland,Chronic kidney disease,400,5467118,58458,36622
2023,Queensland,Chronic respiratory diseases,1744,5467118,58458,36622
2023,Queensland,Cirrhosis and other chronic liver diseases,564,5467118,58458,36622
2023,Queensland,Conflict and terrorism,0,5467118,58458,36622
2023,Queensland,Diabetes mellitus,1120,5467118,58458,36622
2023,Queensland,Diarrheal diseases,67,5467118,58458,36622
2023,Queensland,Digestive diseases,1625,5467118,58458,36622
2023,Queensland,Drowning,46,5467118,58458,36622
2023,Queensland,Drug use disorders,8,5467118,58458,36622
2023,Queensland,Environmental heat and cold exposure,7,5467118,58458,36622
2023,Queensland,Exposure to forces of nature,9,5467118,58458,36622
2023,Queensland,"Fire, heat, and hot substances",27,5467118,58458,36622
2023,Queensland,HIV/AIDS,21,5467118,58458,36622
2023,Queensland,Interpersonal violence,55,5467118,58458,36622
2023,Queensland,Lower respiratory infections,580,5467118,58458,36622
2023,Queensland,Malaria,0,5467118,58458,36622
2023,Queensland,Maternal disorders,3,5467118,58458,36622
2023,Queensland,Meningitis,1,5467118,58458,36622
2023,Queensland,Neonatal disorders,166,5467118,58458,36622
2023,Queensland,Neoplasms,10970,5467118,58458,36622
2023,Queensland,Nutritional deficiencies,39,5467118,58458,36622
2023,Queensland,Parkinson's disease,528,5467118,58458,36622
2023,Queensland,Poisonings,207,5467118,58458,36622
2023,Queensland,Protein-energy malnutrition,37,5467118,58458,36622
2023,Queensland,Road injuries,344,5467118,58458,36622
2023,Queensland,Self-harm,789,5467118,58458,36622
2023,Queensland,Terrorism (deaths),0,5467118,58458,36622
2023,Queensland,Tuberculosis,2,5467118,58458,36622
2023,South Australia,Acute hepatitis,6,1861339,18504,15499
2023,South Australia,Alcohol use disorders,15,1861339,18504,15499
2023,South Australia,Alzheimer's disease and other dementias,698,1861339,18504,15499
2023,South Australia,Cardiovascular diseases,3476,1861339,18504,15499
2023,South Australia,Chronic kidney disease,207,1861339,18504,15499
2023,South Australia,Chronic respiratory diseases,740,1861339,18504,15499
2023,South Australia,Cirrhosis and other chronic liver diseases,199,1861339,18504,15499
2023,South Australia,Conflict and terrorism,0,1861339,18504,15499
2023,South Australia,Diabetes mellitus,516,1861339,18504,15499
2023,South Australia,Diarrheal diseases,38,1861339,18504,15499
2023,South Australia,Digestive diseases,593,1861339,18504,15499
2023,South Australia,Drowning,7,1861339,18504,15499
2023,South Australia,Drug use disorders,1,1861339,18504,15499
2023,South Australia,Environmental heat and cold exposure,7,1861339,18504,15499
2023,South Australia,Exposure to forces of nature,7,1861339,18504,15499
2023,South Australia,"Fire, heat, and hot substances",1,1861339,18504,15499
2023,South Australia,HIV/AIDS,8,1861339,18504,15499
2023,South Australia,Interpersonal violence,16,1861339,18504,15499
2023,South Australia,Lower respiratory infections,305,1861339,18504,15499
2023,South Australia,Malaria,0,1861339,18504,15499
2023,South Australia,Maternal disorders,0,1861339,18504,15499
2023,South Australia,Meningitis,3,1861339,18504,15499
2023,South Australia,Neonatal disorders,30,1861339,18504,15499
2023,South Australia,Neoplasms,4362,1861339,18504,15499
2023,South Australia,Nutritional deficiencies,6,1861339,18504,15499
2023,South Australia,Parkinson's disease,191,1861339,18504,15499
2023,South Australia,Poisonings,88,1861339,18504,15499
2023,South Australia,Protein-energy malnutrition,4,1861339,18504,15499
2023,South Australia,Road injuries,125,1861339,18504,15499
2023,South Australia,Self-harm,232,1861339,18504,15499
2023,South Australia,Terrorism (deaths),0,1861339,18504,15499
2023,South Australia,Tuberculosis,4,1861339,18504,15499
2023,Tasmania,Acute hepatitis,5,573900,5597,5073
2023,Tasmania,Alcohol use disorders,6,573900,5597,5073
2023,Tasmania,Alzheimer's disease and other dementias,128,573900,5597,5073
2023,Tasmania,Cardiovascular diseases,1164,573900,5597,5073
2023,Tasmania,Chronic kidney disease,56,573900,5597,5073
2023,Tasmania,Chronic respiratory diseases,269,573900,5597,5073
2023,Tasmania,Cirrhosis and other chronic liver diseases,76,573900,5597,5073
2023,Tasmania,Conflict and terrorism,0,573900,5597,5073
2023,Tasmania,Diabetes mellitus,196,573900,5597,5073
2023,Tasmania,Diarrheal diseases,15,573900,5597,5073
2023,Tasmania,Digestive diseases,221,573900,5597,5073
2023,Tasmania,Drowning,7,573900,5597,5073
2023,Tasmania,Drug use disorders,1,573900,5597,5073
2023,Tasmania,Environmental heat and cold exposure,0,573900,5597,5073
2023,Tasmania,Exposure to forces of nature,2,573900,5597,5073
2023,Tasmania,"Fire, heat, and hot substances",0,573900,5597,5073
2023,Tasmania,HIV/AIDS,0,573900,5597,5073
2023,Tasmania,Interpersonal violence,9,573900,5597,5073
2023,Tasmania,Lower respiratory infections,73,573900,5597,5073
2023,Tasmania,Malaria,0,573900,5597,5073
2023,Tasmania,Maternal disorders,3,573900,5597,5073
2023,Tasmania,Meningitis,0,573900,5597,5073
2023,Tasmania,Neonatal disorders,21,573900,5597,5073
2023,Tasmania,Neoplasms,1384,573900,5597,5073
2023,Tasmania,Nutritional deficiencies,3,573900,5597,5073
2023,Tasmania,Parkinson's disease,72,573900,5597,5073
2023,Tasmania,Poisonings,41,573900,5597,5073
2023,Tasmania,Protein-energy malnutrition,3,573900,5597,5073
2023,Tasmania,Road injuries,49,573900,5597,5073
2023,Tasmania,Self-harm,99,573900,5597,5073
2023,Tasmania,Terrorism (deaths),0,573900,5597,5073
2023,Tasmania,Tuberculosis,2,573900,5597,5073
2023,Victoria,Acute hepatitis,22,6820288,71889,45326
2023,Victoria,Alcohol use disorders,52,6820288,71889,45326
2023,Victoria,Alzheimer's disease and other dementias,1467,6820288,71889,45326
2023,Victoria,Cardiovascular diseases,10505,6820288,71889,45326
2023,Victoria,Chronic kidney disease,977,6820288,71889,45326
2023,Victoria,Chronic respiratory diseases,1877,6820288,71889,45326
2023,Victoria,Cirrhosis and other chronic liver diseases,632,6820288,71889,45326
2023,Victoria,Conflict and terrorism,0,6820288,71889,45326
2023,Victoria,Diabetes mellitus,1503,6820288,71889,45326
2023,Victoria,Diarrheal diseases,101,6820288,71889,45326
2023,Victoria,Digestive diseases,1805,6820288,71889,45326
2023,Victoria,Drowning,47,6820288,71889,45326
2023,Victoria,Drug use disorders,14,6820288,71889,45326
2023,Victoria,Environmental heat and cold exposure,7,6820288,71889,45326
2023,Victoria,Exposure to forces of nature,6,6820288,71889,45326
2023,Victoria,"Fire, heat, and hot substances",25,6820288,71889,45326
2023,Victoria,HIV/AIDS,24,6820288,71889,45326
2023,Victoria,Interpersonal violence,60,6820288,71889,45326
2023,Victoria,Lower respiratory infections,927,6820288,71889,45326
2023,Victoria,Malaria,0,6820288,71889,45326
2023,Victoria,Maternal disorders,1,6820288,71889,45326
2023,Victoria,Meningitis,8,6820288,71889,45326
2023,Victoria,Neonatal disorders,123,6820288,71889,45326
2023,Victoria,Neoplasms,12942,6820288,71889,45326
2023,Victoria,Nutritional deficiencies,37,6820288,71889,45326
2023,Victoria,Parkinson's disease,572,6820288,71889,45326
2023,Victoria,Poisonings,424,6820288,71889,45326
2023,Victoria,Protein-energy malnutrition,35,6820288,71889,45326
2023,Victoria,Road injuries,340,6820288,71889,45326
2023,Victoria,Self-harm,769,6820288,71889,45326
2023,Victoria,Terrorism (deaths),0,6820288,71889,45326
2023,Victoria,Tuberculosis,10,6820288,71889,45326
2023,Western Australia,Acute hepatitis,8,2903321,32031,17475
2023,Western Australia,Alcohol use disorders,14,2903321,32031,17475
2023,Western Australia,Alzheimer's disease and other dementias,651,2903321,32031,17475
2023,Western Australia,Cardiovascular diseases,4122,2903321,32031,17475
2023,Western Australia,Chronic kidney disease,251,2903321,32031,17475
2023,Western Australia,Chronic respiratory diseases,760,2903321,32031,17475
2023,Western Australia,Cirrhosis and other chronic liver diseases,245,2903321,32031,17475
2023,Western Australia,Conflict and terrorism,0,2903321,32031,17475
2023,Western Australia,Diabetes mellitus,550,2903321,32031,17475
2023,Western Australia,Diarrheal diseases,42,2903321,32031,17475
2023,Western Australia,Digestive diseases,743,2903321,32031,17475
2023,Western Australia,Drowning,26,2903321,32031,17475
2023,Western Australia,Drug use disorders,5,2903321,32031,17475
2023,Western Australia,Environmental heat and cold exposure,5,2903321,32031,17475
2023,Western Australia,Exposure to forces of nature,6,2903321,32031,17475
2023,Western Australia,"Fire, heat, and hot substances",7,2903321,32031,17475
2023,Western Australia,HIV/AIDS,13,2903321,32031,17475
2023,Western Australia,Interpersonal violence,35,2903321,32031,17475
2023,Western Australia,Lower respiratory infections,282,2903321,32031,17475
2023,Western Australia,Malaria,0,2903321,32031,17475
2023,Western Australia,Maternal disorders,1,2903321,32031,17475
2023,Western Australia,Meningitis,6,2903321,32031,17475
2023,Western Australia,Neonatal disorders,42,2903321,32031,17475
2023,Western Australia,Neoplasms,4752,2903321,32031,17475
2023,Western Australia,Nutritional deficiencies,11,2903321,32031,17475
2023,Western Australia,Parkinson's disease,218,2903321,32031,17475
2023,Western Australia,Poisonings,230,2903321,32031,17475
2023,Western Australia,Protein-energy malnutrition,9,2903321,32031,17475
2023,Western Australia,Road injuries,174,2903321,32031,17475
2023,Western Australia,Self-harm,427,2903321,32031,17475
2023,Western Australia,Terrorism (deaths),0,2903321,32031,17475
2023,Western Australia,Tuberculosis,4,2903321,32031,17475
2024,Australian Capital Territory,Acute hepatitis,1,479196,5218,2425
2024,Australian Capital Territory,Alcohol use disorders,5,479196,5218,2425
2024,Australian Capital Territory,Alzheimer's disease and other dementias,72,479196,5218,2425
2024,Australian Capital Territory,Cardiovascular diseases,552,479196,5218,2425
2024,Australian Capital Territory,Chronic kidney disease,31,479196,5218,2425
2024,Australian Capital Territory,Chronic respiratory diseases,140,479196,5218,2425
2024,Australian Capital Territory,Cirrhosis and other chronic liver diseases,35,479196,5218,2425
2024,Australian Capital Territory,Conflict and terrorism,0,479196,5218,2425
2024,Australian Capital Territory,Diabetes mellitus,93,479196,5218,2425
2024,Australian Capital Territory,Diarrheal diseases,5,479196,5218,2425
2024,Australian Capital Territory,Digestive diseases,113,479196,5218,2425
2024,Australian Capital Territory,Drowning,3,479196,5218,2425
2024,Australian Capital Territory,Drug use disorders,1,479196,5218,2425
2024,Australian Capital Territory,Environmental heat and cold exposure,0,479196,5218,2425
2024,Australian Capital Territory,Exposure to forces of nature,3,479196,5218,2425
2024,Australian Capital Territory,"Fire, heat, and hot substances",3,479196,5218,2425
2024,Australian Capital Territory,HIV/AIDS,0,479196,5218,2425
2024,Australian Capital Territory,Interpersonal violence,4,479196,5218,2425
2024,Australian Capital Territory,Lower respiratory infections,38,479196,5218,2425
2024,Australian Capital Territory,Malaria,0,479196,5218,2425
2024,Australian Capital Territory,Maternal disorders,1,479196,5218,2425
2024,Australian Capital Territory,Meningitis,0,479196,5218,2425
2024,Australian Capital Territory,Neonatal disorders,12,479196,5218,2425
2024,Australian Capital Territory,Neoplasms,685,479196,5218,2425
2024,Australian Capital Territory,Nutritional deficiencies,2,479196,5218,2425
2024,Australian Capital Territory,Parkinson's disease,36,479196,5218,2425
2024,Australian Capital Territory,Poisonings,17,479196,5218,2425
2024,Australian Capital Territory,Protein-energy malnutrition,3,479196,5218,2425
2024,Australian Capital Territory,Road injuries,28,479196,5218,2425
2024,Australian Capital Territory,Self-harm,47,479196,5218,2425
2024,Australian Capital Territory,Terrorism (deaths),0,479196,5218,2425
2024,Australian Capital Territory,Tuberculosis,0,479196,5218,2425
2024,New South Wales,Acute hepatitis,30,8506332,89030,59641
2024,New South Wales,Alcohol use disorders,180,8506332,89030,59641
2024,New South Wales,Alzheimer's disease and other dementias,1630,8506332,89030,59641
2024,New South Wales,Cardiovascular diseases,13765,8506332,89030,59641
2024,New South Wales,Chronic kidney disease,1015,8506332,89030,59641
2024,New South Wales,Chronic respiratory diseases,3060,8506332,89030,59641
2024,New South Wales,Cirrhosis and other chronic liver diseases,785,8506332,89030,59641
2024,New South Wales,Conflict and terrorism,0,8506332,89030,59641
2024,New South Wales,Diabetes mellitus,1948,8506332,89030,59641
2024,New South Wales,Diarrheal diseases,139,8506332,89030,59641
2024,New South Wales,Digestive diseases,2514,8506332,89030,59641
2024,New South Wales,Drowning,69,8506332,89030,59641
2024,New South Wales,Drug use disorders,23,8506332,89030,59641
2024,New South Wales,Environmental heat and cold exposure,7,8506332,89030,59641
2024,New South Wales,Exposure to forces of nature,7,8506332,89030,59641
2024,New South Wales,"Fire, heat, and hot substances",18,8506332,89030,59641
2024,New South Wales,HIV/AIDS,35,8506332,89030,59641
2024,New South Wales,Interpersonal violence,84,8506332,89030,59641
2024,New South Wales,Lower respiratory infections,1172,8506332,89030,59641
2024,New South Wales,Malaria,0,8506332,89030,59641
2024,New South Wales,Maternal disorders,0,8506332,89030,59641
2024,New South Wales,Meningitis,13,8506332,89030,59641
2024,New South Wales,Neonatal disorders,112,8506332,89030,59641
2024,New South Wales,Neoplasms,16871,8506332,89030,59641
2024,New South Wales,Nutritional deficiencies,58,8506332,89030,59641
2024,New South Wales,Parkinson's disease,829,8506332,89030,59641
2024,New South Wales,Poisonings,375,8506332,89030,59641
2024,New South Wales,Protein-energy malnutrition,49,8506332,89030,59641
2024,New South Wales,Road injuries,329,8506332,89030,59641
2024,New South Wales,Self-harm,934,8506332,89030,59641
2024,New South Wales,Terrorism (deaths),0,8506332,89030,59641
2024,New South Wales,Tuberculosis,17,8506332,89030,59641
2024,Northern Territory,Acute hepatitis,1,261283,3521,1239
2024,Northern Territory,Alcohol use disorders,3,261283,3521,1239
2024,Northern Territory,Alzheimer's disease and other dementias,40,261283,3521,1239
2024,Northern Territory,Cardiovascular diseases,304,261283,3521,1239
2024,Northern Territory,Chronic kidney disease,17,261283,3521,1239
2024,Northern Territory,Chronic respiratory diseases,78,261283,3521,1239
2024,Northern Territory,Cirrhosis and other chronic liver diseases,19,261283,3521,1239
2024,Northern Territory,Conflict and terrorism,0,261283,3521,1239
2024,Northern Territory,Diabetes mellitus,52,261283,3521,1239
2024,Northern Territory,Diarrheal diseases,3,261283,3521,1239
2024,Northern Territory,Digestive diseases,62,261283,3521,1239
2024,Northern Territory,Drowning,2,261283,3521,1239
2024,Northern Territory,Drug use disorders,0,261283,3521,1239
2024,Northern Territory,Environmental heat and cold exposure,0,261283,3521,1239
2024,Northern Territory,Exposure to forces of nature,2,261283,3521,1239
2024,Northern Territory,"Fire, heat, and hot substances",1,261283,3521,1239
2024,Northern Territory,HIV/AIDS,0,261283,3521,1239
2024,Northern Territory,Interpersonal violence,3,261283,3521,1239
2024,Northern Territory,Lower respiratory infections,21,261283,3521,1239
2024,Northern Territory,Malaria,0,261283,3521,1239
2024,Northern Territory,Maternal disorders,0,261283,3521,1239
2024,Northern Territory,Meningitis,0,261283,3521,1239
2024,Northern Territory,Neonatal disorders,6,261283,3521,1239
2024,Northern Territory,Neoplasms,376,261283,3521,1239
2024,Northern Territory,Nutritional deficiencies,1,261283,3521,1239
2024,Northern Territory,Parkinson's disease,20,261283,3521,1239
2024,Northern Territory,Poisonings,9,261283,3521,1239
2024,Northern Territory,Protein-energy malnutrition,2,261283,3521,1239
2024,Northern Territory,Road injuries,15,261283,3521,1239
2024,Northern Territory,Self-harm,26,261283,3521,1239
2024,Northern Territory,Terrorism (deaths),0,261283,3521,1239
2024,Northern Territory,Tuberculosis,0,261283,3521,1239
2024,Queensland,Acute hepatitis,14,5583888,58838,38901
2024,Queensland,Alcohol use disorders,130,5583888,58838,38901
2024,Queensland,Alzheimer's disease and other dementias,1119,5583888,58838,38901
2024,Queensland,Cardiovascular diseases,8797,5583888,58838,38901
2024,Queensland,Chronic kidney disease,453,5583888,58838,38901
2024,Queensland,Chronic respiratory diseases,2076,5583888,58838,38901
2024,Queensland,Cirrhosis and other chronic liver diseases,605,5583888,58838,38901
2024,Queensland,Conflict and terrorism,0,5583888,58838,38901
2024,Queensland,Diabetes mellitus,1196,5583888,58838,38901
2024,Queensland,Diarrheal diseases,73,5583888,58838,38901
2024,Queensland,Digestive diseases,1737,5583888,58838,38901
2024,Queensland,Drowning,55,5583888,58838,38901
2024,Queensland,Drug use disorders,15,5583888,58838,38901
2024,Queensland,Environmental heat and cold exposure,11,5583888,58838,38901
2024,Queensland,Exposure to forces of nature,16,5583888,58838,38901
2024,Queensland,"Fire, heat, and hot substances",18,5583888,58838,38901
2024,Queensland,HIV/AIDS,18,5583888,58838,38901
2024,Queensland,Interpersonal violence,58,5583888,58838,38901
2024,Queensland,Lower respiratory infections,766,5583888,58838,38901
2024,Queensland,Malaria,0,5583888,58838,38901
2024,Queensland,Maternal disorders,1,5583888,58838,38901
2024,Queensland,Meningitis,3,5583888,58838,38901
2024,Queensland,Neonatal disorders,194,5583888,58838,38901
2024,Queensland,Neoplasms,11323,5583888,58838,38901
2024,Queensland,Nutritional deficiencies,48,5583888,58838,38901
2024,Queensland,Parkinson's disease,561,5583888,58838,38901
2024,Queensland,Poisonings,269,5583888,58838,38901
2024,Queensland,Protein-energy malnutrition,41,5583888,58838,38901
2024,Queensland,Road injuries,362,5583888,58838,38901
2024,Queensland,Self-harm,790,5583888,58838,38901
2024,Queensland,Terrorism (deaths),0,5583888,58838,38901
2024,Queensland,Tuberculosis,6,5583888,58838,38901
2024,South Australia,Acute hepatitis,8,1884815,18444,15739
2024,South Australia,Alcohol use disorders,33,1884815,18444,15739
2024,South Australia,Alzheimer's disease and other dementias,698,1884815,18444,15739
2024,South Australia,Cardiovascular diseases,3605,1884815,18444,15739
2024,South Australia,Chronic kidney disease,221,1884815,18444,15739
2024,South Australia,Chronic respiratory diseases,774,1884815,18444,15739
2024,South Australia,Cirrhosis and other chronic liver diseases,216,1884815,18444,15739
2024,South Australia,Conflict and terrorism,0,1884815,18444,15739
2024,South Australia,Diabetes mellitus,540,1884815,18444,15739
2024,South Australia,Diarrheal diseases,30,1884815,18444,15739
2024,South Australia,Digestive diseases,670,1884815,18444,15739
2024,South Australia,Drowning,10,1884815,18444,15739
2024,South Australia,Drug use disorders,1,1884815,18444,15739
2024,South Australia,Environmental heat and cold exposure,16,1884815,18444,15739
2024,South Australia,Exposure to forces of nature,15,1884815,18444,15739
2024,South Australia,"Fire, heat, and hot substances",10,1884815,18444,15739
2024,South Australia,HIV/AIDS,11,1884815,18444,15739
2024,South Australia,Interpersonal violence,21,1884815,18444,15739
2024,South Australia,Lower respiratory infections,339,1884815,18444,15739
2024,South Australia,Malaria,0,1884815,18444,15739
2024,South Australia,Maternal disorders,0,1884815,18444,15739
2024,South Australia,Meningitis,6,1884815,18444,15739
2024,South Australia,Neonatal disorders,29,1884815,18444,15739
2024,South Australia,Neoplasms,4301,1884815,18444,15739
2024,South Australia,Nutritional deficiencies,11,1884815,18444,15739
2024,South Australia,Parkinson's disease,189,1884815,18444,15739
2024,South Australia,Poisonings,120,1884815,18444,15739
2024,South Australia,Protein-energy malnutrition,7,1884815,18444,15739
2024,South Australia,Road injuries,112,1884815,18444,15739
2024,South Australia,Self-harm,238,1884815,18444,15739
2024,South Australia,Terrorism (deaths),0,1884815,18444,15739
2024,South Australia,Tuberculosis,5,1884815,18444,15739
2024,Tasmania,Acute hepatitis,3,575068,5509,5365
2024,Tasmania,Alcohol use disorders,10,575068,5509,5365
2024,Tasmania,Alzheimer's disease and other dementias,151,575068,5509,5365
2024,Tasmania,Cardiovascular diseases,1149,575068,5509,5365
2024,Tasmania,Chronic kidney disease,64,575068,5509,5365
2024,Tasmania,Chronic respiratory diseases,292,575068,5509,5365
2024,Tasmania,Cirrhosis and other chronic liver diseases,73,575068,5509,5365
2024,Tasmania,Conflict and terrorism,0,575068,5509,5365
2024,Tasmania,Diabetes mellitus,194,575068,5509,5365
2024,Tasmania,Diarrheal diseases,11,575068,5509,5365
2024,Tasmania,Digestive diseases,236,575068,5509,5365
2024,Tasmania,Drowning,7,575068,5509,5365
2024,Tasmania,Drug use disorders,2,575068,5509,5365
2024,Tasmania,Environmental heat and cold exposure,1,575068,5509,5365
2024,Tasmania,Exposure to forces of nature,7,575068,5509,5365
2024,Tasmania,"Fire, heat, and hot substances",6,575068,5509,5365
2024,Tasmania,HIV/AIDS,0,575068,5509,5365
2024,Tasmania,Interpersonal violence,9,575068,5509,5365
2024,Tasmania,Lower respiratory infections,79,575068,5509,5365
2024,Tasmania,Malaria,0,575068,5509,5365
2024,Tasmania,Maternal disorders,1,575068,5509,5365
2024,Tasmania,Meningitis,0,575068,5509,5365
2024,Tasmania,Neonatal disorders,24,575068,5509,5365
2024,Tasmania,Neoplasms,1424,575068,5509,5365
2024,Tasmania,Nutritional deficiencies,3,575068,5509,5365
2024,Tasmania,Parkinson's disease,74,575068,5509,5365
2024,Tasmania,Poisonings,34,575068,5509,5365
2024,Tasmania,Protein-energy malnutrition,7,575068,5509,5365
2024,Tasmania,Road injuries,57,575068,5509,5365
2024,Tasmania,Self-harm,98,575068,5509,5365
2024,Tasmania,Terrorism (deaths),0,575068,5509,5365
2024,Tasmania,Tuberculosis,0,575068,5509,5365
2024,Victoria,Acute hepatitis,16,6966958,81193,45943
2024,Victoria,Alcohol use disorders,76,6966958,81193,45943
2024,Victoria,Alzheimer's disease and other dementias,1547,6966958,81193,45943
2024,Victoria,Cardiovascular diseases,10181,6966958,81193,45943
2024,Victoria,Chronic kidney disease,1095,6966958,81193,45943
2024,Victoria,Chronic respiratory diseases,2031,6966958,81193,45943
2024,Victoria,Cirrhosis and other chronic liver diseases,600,6966958,81193,45943
2024,Victoria,Conflict and terrorism,0,6966958,81193,45943
2024,Victoria,Diabetes mellitus,1369,6966958,81193,45943
2024,Victoria,Diarrheal diseases,110,6966958,81193,45943
2024,Victoria,Digestive diseases,1847,6966958,81193,45943
2024,Victoria,Drowning,48,6966958,81193,45943
2024,Victoria,Drug use disorders,8,6966958,81193,45943
2024,Victoria,Environmental heat and cold exposure,7,6966958,81193,45943
2024,Victoria,Exposure to forces of nature,8,6966958,81193,45943
2024,Victoria,"Fire, heat, and hot substances",29,6966958,81193,45943
2024,Victoria,HIV/AIDS,20,6966958,81193,45943
2024,Victoria,Interpersonal violence,56,6966958,81193,45943
2024,Victoria,Lower respiratory infections,1276,6966958,81193,45943
2024,Victoria,Malaria,0,6966958,81193,45943
2024,Victoria,Maternal disorders,1,6966958,81193,45943
2024,Victoria,Meningitis,11,6966958,81193,45943
2024,Victoria,Neonatal disorders,145,6966958,81193,45943
2024,Victoria,Neoplasms,12788,6966958,81193,45943
2024,Victoria,Nutritional deficiencies,43,6966958,81193,45943
2024,Victoria,Parkinson's disease,619,6966958,81193,45943
2024,Victoria,Poisonings,487,6966958,81193,45943
2024,Victoria,Protein-energy malnutrition,39,6966958,81193,45943
2024,Victoria,Road injuries,347,6966958,81193,45943
2024,Victoria,Self-harm,755,6966958,81193,45943
2024,Victoria,Terrorism (deaths),0,6966958,81193,45943
2024,Victoria,Tuberculosis,12,6966958,81193,45943
2024,Western Australia,Acute hepatitis,11,2986742,30541,17969
2024,Western Australia,Alcohol use disorders,13,2986742,30541,17969
2024,Western Australia,Alzheimer's disease and other dementias,741,2986742,30541,17969
2024,Western Australia,Cardiovascular diseases,3945,2986742,30541,17969
2024,Western Australia,Chronic kidney disease,265,2986742,30541,17969
2024,Western Australia,Chronic respiratory diseases,778,2986742,30541,17969
2024,Western Australia,Cirrhosis and other chronic liver diseases,260,2986742,30541,17969
2024,Western Australia,Conflict and terrorism,0,2986742,30541,17969
2024,Western Australia,Diabetes mellitus,573,2986742,30541,17969
2024,Western Australia,Diarrheal diseases,43,2986742,30541,17969
2024,Western Australia,Digestive diseases,779,2986742,30541,17969
2024,Western Australia,Drowning,36,2986742,30541,17969
2024,Western Australia,Drug use disorders,3,2986742,30541,17969
2024,Western Australia,Environmental heat and cold exposure,7,2986742,30541,17969
2024,Western Australia,Exposure to forces of nature,1,2986742,30541,17969
2024,Western Australia,"Fire, heat, and hot substances",10,2986742,30541,17969
2024,Western Australia,HIV/AIDS,9,2986742,30541,17969
2024,Western Australia,Interpersonal violence,32,2986742,30541,17969
2024,Western Australia,Lower respiratory infections,276,2986742,30541,17969
2024,Western Australia,Malaria,0,2986742,30541,17969
2024,Western Australia,Maternal disorders,1,2986742,30541,17969
2024,Western Australia,Meningitis,2,2986742,30541,17969
2024,Western Australia,Neonatal disorders,44,2986742,30541,17969
2024,Western Australia,Neoplasms,5051,2986742,30541,17969
2024,Western Australia,Nutritional deficiencies,14,2986742,30541,17969
2024,Western Australia,Parkinson's disease,271,2986742,30541,17969
2024,Western Australia,Poisonings,223,2986742,30541,17969
2024,Western Australia,Protein-energy malnutrition,10,2986742,30541,17969
2024,Western Australia,Road injuries,198,2986742,30541,17969
2024,Western Australia,Self-harm,417,2986742,30541,17969
2024,Western Australia,Terrorism (deaths),0,2986742,30541,17969
2024,Western Australia,Tuberculosis,7,2986742,30541,17969
